Index	AvgScore	Score	NormalizedClaim	Text
1088	0.1436	0.2317	A Facebook user is looking for their 87-year-old neighbour called Mr Andrew who went missing with his dog.	A photo of an 87-year-old man with dementia and his dog Rex.
1089	0.2939	0.3796	AirPods direct radiation and Bluetooth signals directly to the brain, Unless you want a brain tumour, I suggest you ditch the AirPods	Using AirPods may increase the risk of brain tumors due to direct exposure to radiation and Bluetooth signals.
1090	0.2939	0.2594	As announced by PM Modi - If you have a function/party in your house and a lot of food is being wasted, please call 1098 (Anywhere in India) - The Child Helpline people will collect the food	In India, individuals can call 1098 to have the Child Helpline collect excess food from parties and functions, which will then be distributed to those in need.
1091	0.2936	0.0000	हमदर्द का स्वामित्व एक इस्लामिक संस्था मुस्लिम वक्फ बोर्ड के पास है। इसके सारे कर्मचारी मुसलमान है।	Hamdard is the company that manufactures Ruhafza.
1092	0.2938	0.4908	Son locks mother at home for 10 days to go and protest in Shaheen Bagh	A elderly woman was allegedly locked in a room by her son and daughter-in-law for 10 days without food or water, while they went to Delhi's Shaheen Bagh to have fun, and was later rescued by her daughter in a critical condition.
1093	0.1052	0.0935	The Queen didn’t die on 8 September.	The author believes the global recession is a deliberate attack to impose a digital control system.
1094	0.2936	0.3042	New gender pay gap figures reveal 8 out of 10 firms pay men more.	Research shows that a portion of the gender wage gap is attributed to women's increased likelihood of working part-time after having children, which is associated with limited hourly wage progression.
1095	0.2936	0.3097	“In Arizona, we have flood the zone with fake ballots.”	Mark Finchem claims that Arizona's election system is being compromised by a flood of fake ballots.
1096	0.2936	0.2500	The claim: The Earth is flat because cities cannot be upside-down	The claim is that the Earth is flat, contrary to the widely accepted scientific fact that it is an oblate spheroid.
1097	0.1115	0.4455	Tears of a Mother… The Debt on the Soul of Nation. #JusticeForRinkuSharma	The post uses "debt on the soul of a nation" as a metaphor for the moral and emotional burden of a government's alleged failure to address injustices, in this case, the death of Rinku Sharma.
1098	0.2935	0.4573	Image of items served in an Uttar Pradesh Government school under the Mid-day meal scheme	The Uttar Pradesh Government School's mid-day meal quality is allegedly subpar, warranting attention similar to what a comparable incident in Delhi would receive from international newspapers.
1099	0.2936	0.3284	Shingles has been renamed monkeypox. Herpes zoster, the virus which causes shingles, is included in Pfizer’s list of adverse events for the Covid-19 vaccine, indicating monkeypox is caused by the vaccine.	The claim is that the recent monkeypox outbreak may be related to the COVID-19 vaccine, specifically Pfizer's BNT162b2C19, which allegedly causes 11 different forms of Herpes Zoster, also known as Shingles, as listed in the company's confidential documents.
1100	0.2938	0.5353	UP Police will not be able to check vehicles… Due to corruption issues, Uttar Pradesh CM Yogi Adityanath took this decision. Now only Traffic Police can check vehicles. The CM gave the guidelines after complaints received during vehicle checking	Uttar Pradesh Chief Minister Yogi Adityanath has ordered that only Traffic Police will be authorized to check vehicles, due to corruption issues, as a result of complaints received during vehicle checking.
1101	0.2936	0.0866	“Biden admits $5 gas is being done on purpose” and “this has been his plan all along.”	The individual blames Putin in public statements, but later admits that Putin's actions are actually part of their own planned strategy.
1102	0.2938	0.5558	The living wage is £18,000 a year.	Pensioners receive an annual income of £8,000, which is significantly lower than the living wage of £18,000, yet they are still required to pay for a TV license.
1103	0.2938	0.2876	A Facebook user needs help to identify a young cyclist left unconscious following a recent hit and run incident.	A young girl, currently unconscious in a Coventry hospital, is seeking identification after being involved in a hit-and-run accident while riding her bike, and authorities are requesting public assistance to locate her family and apprehend the suspect.
1104	0.2937	0.1426	Various posts shared on social media platforms claims that monkeypox is the same as VAIDS, which is caused by Covid-vaccine. We fact-checked and found this claim to be False.	The patient has been diagnosed with VAIDS, not monkeypox.
1105	0.2936	0.2239	Lisa Murkowski, Susan Collins and Mitt Romney “are pro-pedophile.”	Senators Murkowski, Collins, and Romney voted in favor of confirming Judge Ketanji Brown Jackson.
1106	0.2937	0.3999	Kary B Mullis, inventor of PCR tests, said they cannot detect free infectious viruses.	The PCR tests are unable to detect free infectious viruses.
1107	0.1057	0.4563	abortions are never medically necessary	The author opposes abortion, even in medically necessary cases.
1108	0.2934	0.0732	Says Marjorie Taylor Greene said “246 years ago Jesus Christ performed his miracle of making a single days worth of bullets last 8 days.”	We honor the men who fought for independence on this special day.
1109	0.2933	0.1786	Britain Mata Ki Jai. This photo is hard to find, should reach every phone. Let everyone know who is the traitor of the country. When the whole country was fighting with the British, some traitors were saluting the Queen of England. I have heard that their descendants call themselves patriots	The descendants of those who saluted the Queen of England while the rest of the country fought against British rule are now falsely claiming to be patriots.
1110	0.2930	0.0000	4000 RSS workers arrested	They were fighting to free Bangladesh.
1111	0.2934	0.6635	People are dying due to lack of oxygen; our Health Minister is cutting ladyfinger	The Health Minister is criticized for allegedly cutting a ribbon at a ladyfinger ceremony while people are dying due to oxygen shortages.
1112	0.2932	0.0617	Says Voltaire said, “To learn who rules over you, simply find out who you are not allowed to criticize.”
	According to some individuals, Dr. Fauci's statements and actions should be accepted without scrutiny because he is perceived as the embodiment of scientific authority.
1113	0.2932	0.3117	Wresting video of godman Bageshwar Dham Sarkar	Pandit Dhirendra Krishna Shastri, the priest of Bageshwar Dham, defeats the washerman in a public arena.
1114	0.2932	0.2781	The Government of India’s Digitize India Platform (DIP) is providing part-time income for digitizing old government documents	The Digitize India platform, a government initiative, allows users to convert older documents into digital data and earn rewards by registering as a digital volunteer and completing projects through their website, https://digitizeindia.gov.in/.
1115	0.1107	0.0893	The EU ‘divorce bill’ will cost £42 billion.	The government lost funds to fraud and error through COVID-19 support schemes.
